time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909364.94,0.06,-0.99,0.11,6.63,-0.13,-0.37,1.00
1780909365.14,0.02,-0.89,0.14,-6.23,-7.37,-11.06,0.90
1780909365.34,-0.02,-1.01,0.05,8.92,-8.56,2.90,1.02
1780909365.54,-0.20,-1.05,0.08,-6.37,-38.53,-3.57,1.07
1780909365.74,-0.05,-0.99,0.11,-9.11,-75.95,8.31,1.00
1780909365.94,-0.18,-0.87,0.11,-21.63,-26.35,5.92,0.90
1780909366.14,-0.09,-0.95,-0.21,29.58,-58.02,30.63,0.98
1780909366.34,0.14,-0.90,0.18,-18.79,-41.70,-9.57,0.93
1780909366.55,-0.01,-0.98,0.11,13.92,2.56,10.25,0.99
1780909366.75,0.01,-1.14,0.34,-26.89,-12.89,-6.35,1.19
1780909366.95,-0.08,-0.80,-0.13,32.53,34.87,-1.74,0.82
1780909367.14,-0.02,-0.94,0.19,-34.12,53.10,-21.82,0.96
1780909367.34,-0.19,-0.92,0.11,5.47,-5.92,-20.14,0.94
1780909367.54,-0.15,-1.25,-0.21,42.27,4.39,-28.92,1.28
1780909367.75,0.09,-0.81,-0.02,-42.04,-77.14,-10.18,0.81
1780909367.94,0.11,-0.97,0.00,14.33,-94.34,20.43,0.98
1780909368.14,0.06,-1.05,0.15,0.40,-66.06,22.39,1.07
1780909368.34,-0.19,-0.97,-0.12,26.38,-42.31,19.76,1.00
1780909368.54,-0.04,-0.94,0.05,-6.21,-2.15,-5.70,0.94
1780909368.74,-0.10,-0.92,0.05,5.86,-8.30,-10.15,0.92
1780909368.94,-0.06,-1.05,0.26,7.67,32.28,2.29,1.08
1780909369.14,-0.06,-0.90,-0.03,-21.09,-37.80,-7.65,0.91
1780909369.34,0.09,-0.92,0.05,4.94,-68.55,15.49,0.93
1780909369.54,0.05,-0.98,0.15,-11.50,-32.49,12.57,0.99
1780909369.74,0.08,-1.19,-0.15,9.52,0.69,33.34,1.20
1780909369.94,-0.08,-0.93,-0.00,-56.20,-12.40,-9.14,0.93
1780909370.14,-0.11,-0.88,0.08,-6.82,-6.18,-12.21,0.89
1780909370.34,-0.11,-1.09,0.28,-29.50,8.21,-19.70,1.13
1780909370.54,0.16,-0.91,-0.10,33.82,-36.91,32.02,0.93
1780909370.74,-0.04,-0.89,0.09,0.07,-34.32,13.00,0.90
1780909370.95,0.01,-0.96,0.06,-21.02,-33.24,14.69,0.96
1780909371.14,0.05,-1.21,-0.16,30.74,-106.12,1.13,1.22
