time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907004.62,0.02,-0.98,-0.04,14.51,-0.12,-7.47,0.98
1780907004.82,0.07,-0.97,-0.03,0.56,9.65,-3.76,0.97
1780907005.02,0.06,-0.99,-0.04,-16.69,6.53,-9.11,1.00
1780907005.22,0.08,-0.95,-0.04,-1.78,-1.05,0.76,0.96
1780907005.43,0.02,-1.01,-0.01,4.71,-3.80,3.63,1.01
1780907005.62,0.03,-0.95,-0.06,-26.98,-10.60,-5.27,0.96
1780907005.82,0.09,-0.97,-0.19,-35.20,-9.76,0.79,0.99
1780907006.02,0.01,-0.93,-0.31,-50.19,-15.63,2.69,0.98
1780907006.22,0.01,-0.96,-0.47,-47.98,-12.52,-2.50,1.07
1780907006.47,-0.04,-0.78,-0.64,-45.89,-14.17,4.18,1.02
1780907006.62,-0.07,-0.67,-0.70,-53.66,-5.92,3.69,0.97
1780907006.82,0.01,-0.63,-0.88,-46.31,-0.67,-3.11,1.08
1780907007.02,-0.03,-0.54,-0.93,-51.44,0.60,-12.76,1.08
1780907007.22,-0.07,-0.36,-1.07,-49.24,2.08,1.34,1.14
1780907007.42,-0.04,-0.30,-1.08,-40.55,2.02,1.26,1.12
1780907007.67,-0.02,-0.16,-1.09,-15.92,-4.02,4.65,1.10
1780907007.82,-0.02,-0.07,-1.08,0.26,-4.64,-2.55,1.08
1780907008.02,-0.04,-0.07,-1.18,-6.24,4.52,6.06,1.18
1780907008.22,0.01,-0.00,-1.05,-10.39,0.92,3.95,1.05
1780907008.42,-0.01,0.00,-0.97,6.72,-5.60,0.38,0.97
1780907008.62,-0.10,-0.09,-1.16,-5.79,-0.45,-0.29,1.17
1780907008.82,0.02,-0.03,-1.02,-3.50,-5.86,0.80,1.02
1780907009.02,-0.03,0.06,-1.05,-14.05,-1.99,-5.05,1.05
1780907009.22,-0.03,0.07,-1.14,-46.15,6.89,-5.16,1.15
1780907009.47,-0.05,0.05,-1.17,0.52,-2.92,-3.95,1.17
1780907009.62,0.00,0.03,-1.04,5.11,-1.92,1.82,1.04
1780907009.82,-0.04,-0.01,-1.18,8.25,-3.49,-3.21,1.18
1780907010.02,0.01,-0.06,-1.18,32.05,-2.27,-1.47,1.18
1780907010.22,-0.02,-0.16,-1.03,67.04,-2.71,-9.62,1.04
1780907010.42,0.01,-0.51,-1.09,73.56,1.74,-0.23,1.20
1780907010.62,0.07,-0.61,-0.73,70.56,7.11,-9.14,0.95
1780907010.82,0.01,-0.75,-0.56,61.09,3.15,1.31,0.94
1780907011.02,-0.01,-0.88,-0.43,61.60,7.74,2.06,0.98
1780907011.22,0.03,-0.85,-0.10,41.08,13.12,3.85,0.85
1780907011.42,0.05,-0.97,-0.20,6.82,9.86,-5.17,0.99
