time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566545.64,-0.02,-1.01,0.13,-23.44,0.21,-23.76,1.02
1773566545.74,-0.01,-1.22,0.25,68.81,-10.92,-85.94,1.24
1773566545.86,0.32,-1.27,-0.35,-33.74,70.40,107.02,1.35
1773566546.74,0.45,-1.15,-0.13,-72.17,14.63,4.43,1.24
1773566546.84,0.23,-1.49,-0.44,-3.48,27.54,-32.15,1.57
1773566546.94,0.09,-0.87,-0.10,20.85,-20.18,-60.32,0.88
1773566547.06,0.01,-0.64,-0.14,64.20,-6.28,19.25,0.65
1773566547.16,0.05,-0.76,-0.02,4.85,-3.37,12.93,0.76
1773566547.26,-0.06,-0.88,0.07,-11.27,-6.34,-5.86,0.88
1773566547.37,0.03,-1.36,0.26,-40.75,-47.70,-83.97,1.38
1773566547.45,0.42,-1.03,-0.31,-71.21,0.99,-27.79,1.16
1773566547.56,0.18,-1.18,-0.14,-0.63,52.90,1.57,1.20
1773566547.67,0.10,-0.57,-0.05,9.53,31.04,23.97,0.58
1773566547.77,0.07,-0.67,-0.00,-11.74,-38.53,-11.60,0.67
1773566547.87,0.15,-1.03,0.13,-2.56,-34.05,37.01,1.05
1773566547.97,0.34,-1.28,-0.16,32.84,-37.21,42.93,1.34
1773566548.09,0.27,-1.27,-0.25,-30.31,-10.89,-15.65,1.32
1773566548.17,0.06,-0.85,-0.11,10.90,-49.28,-61.19,0.86
1773566548.29,0.05,-0.53,-0.12,10.95,-21.45,14.18,0.54
1773566548.39,0.01,-0.64,0.08,-17.79,-14.86,-28.00,0.65
1773566548.49,0.07,-1.23,0.11,7.39,17.54,14.67,1.24
1773566548.60,0.56,-1.58,-0.48,58.44,26.52,59.91,1.75
1773566548.70,0.19,-1.25,-0.15,36.75,56.99,-75.51,1.27
1773566548.81,0.00,-0.65,-0.02,-2.60,1.80,67.45,0.65
1773566548.90,0.04,-0.60,-0.02,6.47,-116.15,21.21,0.60
