time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566094.66,-0.17,-0.94,0.05,-2.00,-10.49,-36.64,0.96
1773566094.70,-0.13,-0.94,0.09,2.55,-22.37,-31.27,0.95
1773566094.86,-0.12,-0.92,0.09,-21.47,-36.92,-28.58,0.93
1773566094.90,-0.12,-0.85,-0.08,-12.27,6.46,-43.30,0.86
1773566095.07,-0.07,-0.80,-0.01,-26.41,-26.32,-47.25,0.81
1773566095.11,-0.05,-0.92,-0.03,-19.02,-15.15,13.57,0.92
1773566095.21,0.02,-0.84,-0.05,-24.63,-18.03,60.08,0.84
1773566095.31,0.02,-0.73,-0.07,-62.52,-9.73,67.54,0.74
1773566095.42,-0.01,-0.77,-0.12,-104.34,8.52,43.16,0.78
1773566095.52,-0.14,-0.95,-0.25,-19.65,-24.75,45.53,1.00
1773566095.62,-0.14,-0.99,-0.15,24.53,-31.34,77.80,1.01
1773566095.73,-0.27,-1.26,0.49,158.99,-59.88,-16.83,1.38
1773566095.83,-0.01,-0.90,0.02,138.69,-74.15,-5.27,0.90
1773566095.93,-0.07,-1.07,0.30,53.95,-86.46,-157.73,1.12
1773566096.04,-0.08,-1.09,0.39,94.79,54.79,148.04,1.16
1773566096.14,-0.04,-0.86,0.01,-66.43,9.71,75.53,0.86
1773566096.24,-0.03,-0.91,0.03,95.45,-25.15,30.00,0.91
1773566096.35,-0.27,-0.93,0.30,60.79,-33.16,-70.34,1.01
1773566096.45,-0.20,-1.00,0.29,-31.91,-26.17,-6.11,1.06
1773566096.55,-0.18,-1.02,0.25,-99.80,-39.66,11.30,1.06
1773566096.66,-0.14,-0.85,0.12,9.13,-23.48,28.30,0.87
1773566096.76,-0.13,-0.81,0.34,61.97,-19.62,-40.69,0.89
1773566096.86,-0.14,-0.90,0.36,-2.87,-11.30,13.59,0.98
