time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566217.25,0.22,-0.07,0.75,-5.19,-2.96,0.32,0.79
1773566217.34,0.30,-0.17,0.85,21.62,5.94,-8.90,0.92
1773566217.45,0.27,-0.18,0.94,-18.56,-2.81,-10.37,0.99
1773566217.56,0.28,-0.26,1.04,8.95,27.07,43.43,1.11
1773566217.66,0.26,0.34,1.04,-78.41,-16.55,-13.57,1.13
1773566217.75,0.28,0.02,0.79,44.64,-28.82,-40.66,0.83
1773566217.86,0.17,-0.04,0.80,20.11,-16.34,16.50,0.82
1773566217.97,0.12,-0.04,0.90,3.85,-32.21,25.17,0.90
1773566218.07,0.14,-0.12,0.91,-28.38,-21.65,-9.82,0.93
1773566218.17,0.26,-0.14,1.11,-3.65,-7.89,7.45,1.15
1773566218.29,0.33,0.15,1.02,-66.05,-8.92,0.01,1.08
1773566218.38,0.39,0.07,0.77,-38.69,-53.33,-59.25,0.87
1773566218.49,0.30,-0.06,0.79,82.41,12.18,24.67,0.85
1773566218.59,0.28,-0.13,0.77,8.96,-3.70,-4.26,0.84
1773566218.69,0.30,-0.12,0.82,13.31,17.74,22.84,0.88
1773566218.80,0.29,-0.08,0.97,-11.71,-3.28,34.32,1.01
1773566218.90,0.34,0.07,1.17,66.90,26.23,38.87,1.22
1773566219.00,0.01,0.08,0.81,-59.65,-21.85,41.97,0.81
1773566219.10,0.20,-0.01,0.87,59.85,-2.93,-17.85,0.89
1773566219.20,0.07,-0.04,0.79,-10.03,-13.85,29.59,0.79
1773566219.30,0.11,-0.04,0.93,5.62,-20.46,6.70,0.93
1773566219.42,0.17,-0.09,1.00,-55.91,-40.67,-13.39,1.02
1773566219.52,0.30,-0.04,1.15,47.08,-17.12,49.04,1.19
