time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907740.32,-0.14,-0.96,0.17,11.32,65.77,-24.60,0.98
1780907740.53,-0.13,-0.76,0.15,19.56,101.10,-26.18,0.78
1780907740.72,-0.29,-0.81,0.25,-11.27,83.59,-27.40,0.90
1780907740.92,-0.36,-1.35,0.21,37.16,-1.59,-24.13,1.42
1780907741.13,0.17,-1.25,-0.19,-52.63,-114.30,-24.47,1.27
1780907741.32,0.00,-0.71,0.06,31.05,-0.17,29.97,0.71
1780907741.52,-0.09,-1.16,0.39,-43.33,-100.57,33.96,1.22
1780907741.72,-0.21,-1.12,-0.02,16.64,31.92,-23.24,1.14
1780907741.92,-0.15,-0.67,0.26,15.95,92.23,-14.66,0.73
1780907742.12,-0.25,-1.45,0.17,-21.32,-29.22,-32.16,1.48
1780907742.32,-0.20,-0.37,0.22,-30.47,-14.92,-5.38,0.48
1780907742.52,-0.39,-1.52,0.26,14.18,-8.49,30.69,1.59
1780907742.72,0.07,-0.29,0.00,-36.22,-1.28,-23.18,0.30
1780907742.92,-0.24,-1.41,0.32,-27.02,21.23,-32.58,1.47
1780907743.12,-0.10,-0.25,0.12,1.69,-9.19,-26.73,0.29
1780907743.32,-0.10,-1.04,0.44,-5.57,-69.64,16.42,1.14
1780907743.52,-0.08,-1.08,0.31,44.89,41.13,-7.18,1.13
1780907743.73,-0.24,-0.78,0.34,23.57,15.92,-31.15,0.88
1780907743.92,-0.25,-1.31,0.55,-11.23,-48.00,61.74,1.44
1780907744.12,-0.03,-0.59,0.36,-13.94,-40.07,25.86,0.69
1780907744.32,-0.02,-1.17,0.47,-15.89,49.02,27.60,1.26
1780907744.52,-0.11,-0.64,0.19,14.57,56.61,0.09,0.67
1780907744.73,-0.30,-1.04,0.39,-33.56,-6.82,-22.55,1.15
