time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780910042.74,0.43,-0.95,-0.23,-47.51,87.19,8.05,1.07
1780910042.94,0.25,-0.67,-0.52,-127.08,125.53,35.52,0.88
1780910043.14,0.41,-0.61,-0.52,-39.63,110.49,18.66,0.90
1780910043.34,0.38,-0.83,-0.39,-47.27,114.15,87.99,0.99
1780910043.54,0.67,-0.92,-0.36,15.60,39.25,18.84,1.19
1780910043.75,-0.11,-1.11,-0.63,-56.89,84.56,55.65,1.28
1780910043.95,0.26,-0.84,-0.21,-37.59,66.67,33.64,0.90
1780910044.14,0.47,-1.15,-0.13,-23.09,110.76,14.42,1.25
1780910044.34,-0.07,-0.60,-0.69,20.35,43.28,17.70,0.92
1780910044.54,0.07,-0.72,-0.26,-10.44,19.33,13.40,0.77
1780910044.74,0.29,-1.35,-0.81,32.37,-15.95,4.59,1.60
1780910044.94,0.12,-0.56,-0.47,19.48,-1.29,22.98,0.74
1780910045.14,0.11,-0.79,-0.24,-12.69,9.33,-14.05,0.84
1780910045.35,0.50,-1.23,-0.21,53.02,30.40,-1.35,1.34
1780910045.54,0.31,-0.86,-0.19,67.16,-37.31,-63.34,0.93
1780910045.74,0.39,-0.93,0.10,4.37,-33.28,-22.01,1.02
1780910045.94,0.26,-1.03,-0.50,-31.89,-46.39,8.10,1.17
1780910046.15,-0.07,-0.86,-0.56,-0.43,-89.70,-43.55,1.03
1780910046.34,0.03,-0.98,-0.61,37.42,-124.92,-64.46,1.16
1780910046.54,0.40,-0.89,-0.84,105.24,-181.11,-95.17,1.29
1780910046.74,0.23,-0.94,-1.06,29.04,-193.23,-109.57,1.43
1780910046.94,0.39,-0.97,-0.19,-9.67,-52.55,-14.68,1.06
