time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773565964.69,0.01,-1.02,0.11,28.15,-36.29,-41.74,1.02
1773565964.80,-0.04,-0.92,0.06,-11.28,-35.41,-1.36,0.92
1773565964.90,-0.02,-0.98,0.01,-46.75,-41.42,4.17,0.98
1773565965.03,-0.10,-0.96,-0.04,-45.04,-43.51,-26.52,0.96
1773565965.13,-0.09,-0.92,-0.02,18.82,-52.95,-41.92,0.92
1773565965.21,-0.09,-0.96,0.04,13.60,-48.00,-53.51,0.97
1773565965.31,-0.09,-1.09,0.05,23.19,15.30,-25.41,1.09
1773565965.43,-0.09,-1.20,0.18,77.42,1.66,-16.76,1.22
1773565965.53,0.22,-1.19,0.18,47.16,66.61,-42.17,1.23
1773565965.63,0.24,-0.72,0.16,-60.64,72.69,-21.76,0.78
1773565965.74,0.16,-0.61,0.09,-49.56,6.69,55.42,0.64
1773565965.84,-0.11,-0.62,-0.07,-56.18,-107.59,4.06,0.63
1773565965.95,-0.06,-1.41,-0.02,38.27,-187.30,-122.96,1.41
1773565966.04,-0.11,-1.37,0.21,37.92,-102.18,81.79,1.39
1773565966.15,0.27,-1.56,0.22,20.92,-41.41,58.15,1.60
1773565966.25,0.38,-0.75,-0.00,-77.77,-26.47,89.54,0.84
1773565966.36,-0.04,-0.41,0.04,1.07,-40.09,45.43,0.42
1773565966.46,-0.02,-0.41,0.06,36.40,-80.87,-163.01,0.42
1773565966.56,0.20,-0.99,0.23,16.17,-17.22,-131.73,1.03
1773565966.66,-0.16,-1.64,0.31,30.84,88.79,31.07,1.68
1773565966.78,0.31,-1.27,0.29,9.91,130.17,11.72,1.34
1773565966.88,0.21,-0.71,0.16,-13.16,123.31,39.05,0.76
1773565966.97,0.14,-0.41,0.03,-4.14,51.68,88.70,0.44
1773565967.08,-0.09,-0.68,0.00,-53.31,-72.18,20.47,0.69
1773565967.19,-0.19,-1.08,0.09,-37.74,-183.18,-67.45,1.10
