time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909398.85,0.39,-0.86,-0.12,6.81,-17.21,24.41,0.95
1780909399.05,0.08,-0.74,0.08,-17.95,-8.73,-2.55,0.75
1780909399.25,0.20,-0.90,0.11,-13.34,-8.05,-3.52,0.93
1780909399.45,0.41,-1.03,-0.23,32.75,-15.20,-12.81,1.13
1780909399.65,0.25,-0.87,-0.06,26.11,-7.36,12.08,0.91
1780909399.85,0.14,-0.95,0.11,1.45,-1.25,-2.69,0.97
1780909400.05,0.12,-1.11,-0.05,25.14,-2.64,-7.24,1.12
1780909400.25,0.10,-1.00,0.17,-37.40,-14.39,-23.11,1.02
1780909400.45,0.41,-0.91,0.01,14.48,-15.33,9.04,1.00
1780909400.65,0.35,-1.18,-0.02,12.64,-53.83,-4.96,1.23
1780909400.90,0.21,-0.86,-0.16,1.04,-36.41,22.71,0.90
1780909401.05,0.09,-0.84,0.06,-13.87,9.51,-9.59,0.85
1780909401.25,0.15,-1.31,0.41,38.71,16.14,19.56,1.38
1780909401.45,0.19,-0.76,-0.01,-41.95,-3.33,16.10,0.78
1780909401.65,0.32,-0.85,0.07,-16.62,-28.76,2.71,0.91
1780909401.85,0.16,-1.30,0.32,-10.92,-39.89,-4.05,1.35
1780909402.05,0.04,-0.84,-0.05,-27.86,-30.08,-18.98,0.85
1780909402.25,0.07,-0.85,0.07,-8.52,-7.48,-9.96,0.86
1780909402.46,0.21,-1.08,0.23,-3.81,21.27,-3.47,1.12
1780909402.66,0.24,-0.85,-0.15,6.51,29.00,3.66,0.90
