time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780906941.06,-0.15,-0.97,-0.24,-8.89,-32.52,-3.09,1.01
1780906941.26,-0.22,-0.95,-0.32,-11.62,-30.30,-5.82,1.02
1780906941.46,-0.10,-0.96,-0.37,-5.34,-39.53,-24.32,1.03
1780906941.66,-0.03,-0.87,-0.47,3.11,-51.51,-29.67,0.99
1780906941.86,0.04,-0.97,-0.36,9.60,-51.18,-33.39,1.03
1780906942.07,0.06,-1.01,-0.33,-4.14,-39.06,-4.95,1.07
1780906942.26,0.16,-1.14,-0.25,3.89,-25.34,1.90,1.18
1780906942.46,-0.05,-0.56,-0.36,36.21,-12.95,5.17,0.67
1780906942.66,-0.04,-0.89,-0.29,13.52,8.32,-28.30,0.94
1780906942.86,-0.12,-1.05,-0.37,-3.73,12.79,-8.81,1.12
1780906943.06,-0.20,-1.29,-0.51,-15.42,21.95,3.87,1.41
1780906943.26,0.06,-1.00,-0.40,-60.56,17.94,-27.18,1.08
1780906943.46,0.01,-0.92,-0.33,-19.62,12.61,1.97,0.98
1780906943.66,0.03,-1.00,-0.26,12.82,-28.52,6.08,1.03
1780906943.86,-0.07,-0.79,-0.61,-3.98,10.09,19.70,1.00
1780906944.06,-0.11,-1.14,-0.62,-3.23,24.57,1.60,1.31
1780906944.26,-0.17,-1.12,-0.34,-13.27,27.02,9.71,1.19
1780906944.46,-0.20,-1.06,-0.20,12.75,51.60,14.34,1.10
1780906944.66,-0.06,-0.53,-0.18,-1.67,26.99,8.51,0.56
1780906944.86,-0.07,-0.69,-0.10,-7.04,17.44,1.86,0.70
