time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780908842.98,-0.09,-0.93,0.29,5.45,-0.86,-3.89,0.98
1780908843.18,-0.10,-0.91,0.27,1.69,-3.60,0.13,0.96
1780908843.38,-0.07,-0.94,0.26,6.72,-3.01,-1.40,0.97
1780908843.59,-0.08,-0.95,0.30,5.02,-1.98,-3.14,1.00
1780908843.78,-0.03,-0.87,0.34,15.37,1.54,-4.44,0.94
1780908843.98,-0.16,-0.89,0.48,10.49,0.52,0.25,1.03
1780908844.18,-0.06,-0.81,0.62,8.94,-1.37,0.47,1.02
1780908844.39,-0.07,-0.85,0.37,-11.87,-2.10,-4.20,0.93
1780908844.58,-0.08,-0.82,0.42,-43.40,-3.52,11.14,0.93
1780908844.79,-0.07,-0.90,0.31,-47.66,3.31,0.29,0.95
1780908844.98,-0.08,-1.11,0.06,-17.53,1.54,16.53,1.12
1780908845.18,-0.11,-0.96,-0.08,-23.31,19.16,8.11,0.97
1780908845.38,-0.13,-0.77,-0.06,-18.50,42.55,5.92,0.79
1780908845.58,-0.02,-0.87,0.02,-37.05,11.35,-6.27,0.87
1780908845.78,-0.05,-1.07,-0.48,-61.63,20.29,4.82,1.17
1780908845.98,-0.09,-1.01,-0.66,-30.68,16.00,-7.14,1.21
1780908846.19,-0.17,-1.10,-0.60,23.11,-1.49,0.77,1.27
1780908846.38,-0.02,-0.77,-0.47,39.89,9.65,-10.18,0.91
1780908846.58,-0.16,-0.82,-0.25,57.72,9.58,8.24,0.87
1780908846.78,-0.10,-0.84,-0.17,43.48,-10.42,-10.66,0.86
1780908846.98,-0.00,-0.90,-0.07,18.42,9.34,-9.46,0.91
