time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566010.08,0.24,-0.97,0.43,26.21,-24.14,-159.36,1.09
1773566010.10,0.44,-1.07,0.56,1.66,13.42,-108.72,1.29
1773566010.27,0.47,-0.96,0.63,35.95,70.82,-117.08,1.25
1773566010.31,0.49,-0.68,0.44,-77.50,187.36,33.37,0.95
1773566010.49,0.38,-0.53,0.37,-101.80,138.88,34.30,0.75
1773566010.52,0.27,-0.59,0.22,-130.76,65.11,41.94,0.68
1773566010.69,0.20,-0.66,0.10,-8.64,-38.31,-52.25,0.70
1773566010.72,0.34,-1.04,0.31,55.68,-115.42,-43.68,1.14
1773566010.82,0.13,-1.29,0.46,24.64,-190.06,112.88,1.38
1773566010.92,0.47,-1.00,0.50,32.38,-33.27,135.11,1.22
1773566011.03,0.33,-0.73,0.27,-73.36,-74.09,149.02,0.85
1773566011.14,0.28,-0.63,0.26,41.37,-98.24,104.59,0.74
1773566011.24,0.20,-0.34,0.28,41.22,-162.73,-35.37,0.48
1773566011.34,0.44,-0.85,0.64,-7.48,-108.66,-171.91,1.15
1773566011.44,0.28,-1.46,0.78,21.85,19.28,-71.70,1.68
1773566011.54,0.40,-0.69,0.59,85.42,214.06,22.85,1.00
1773566011.65,0.36,-0.61,0.43,-173.15,132.99,-99.77,0.83
1773566011.74,0.40,-0.60,0.25,-182.23,139.62,24.15,0.76
1773566011.86,0.13,-0.68,0.04,-54.93,14.17,-32.78,0.69
1773566011.96,0.09,-1.07,0.20,110.41,-92.99,-21.33,1.09
1773566012.06,0.28,-1.43,0.45,70.14,-151.74,-66.95,1.52
1773566012.17,0.35,-0.80,0.17,-81.95,-115.37,130.00,0.89
