time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566791.91,0.06,-0.80,0.42,13.50,-125.68,58.50,0.90
1773566792.01,-0.05,-0.87,0.38,11.25,-84.66,60.73,0.95
1773566792.11,-0.05,-0.88,0.35,16.53,-49.33,17.80,0.94
1773566792.24,-0.10,-1.00,0.43,-49.34,35.83,6.82,1.09
1773566792.33,-0.42,-1.15,0.51,-59.83,150.84,-37.86,1.33
1773566792.43,-0.07,-0.63,0.12,6.14,-12.98,-58.17,0.65
1773566792.53,-0.31,-0.88,0.60,29.60,176.38,-79.45,1.11
1773566792.63,0.04,-0.67,0.26,102.41,48.55,-54.02,0.72
1773566792.74,-0.01,-0.81,0.46,37.62,69.02,2.12,0.93
1773566792.83,-0.04,-0.93,0.58,40.55,-30.63,8.87,1.10
1773566792.93,0.07,-0.90,0.68,25.79,-102.17,55.19,1.13
1773566793.04,-0.13,-0.59,0.74,-38.89,-190.93,10.87,0.96
1773566793.14,0.06,-0.62,0.43,-123.27,-100.46,111.30,0.76
1773566793.25,-0.25,-0.85,0.62,-21.24,-118.82,46.11,1.08
1773566793.35,-0.08,-0.75,0.18,-6.41,-79.57,66.72,0.77
1773566793.46,-0.19,-0.99,0.44,-9.50,56.00,24.29,1.10
1773566793.56,-0.19,-1.06,0.39,-10.38,110.98,-13.82,1.15
1773566793.66,-0.36,-0.66,0.39,47.63,32.69,-159.37,0.84
1773566793.76,-0.24,-0.77,0.33,-32.24,174.49,-65.74,0.88
1773566793.86,-0.21,-0.69,0.41,81.28,66.05,-115.15,0.83
1773566793.96,-0.08,-0.82,0.40,26.38,73.47,-42.00,0.92
1773566794.08,-0.04,-0.93,0.53,6.84,-4.89,-30.90,1.07
1773566794.18,-0.03,-0.92,0.64,-34.95,-46.75,-3.22,1.12
1773566794.28,-0.20,-0.75,0.61,-49.36,-107.41,-47.07,0.99
1773566794.38,-0.03,-0.69,0.40,-79.24,-14.89,69.05,0.79
