time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909197.38,-0.29,-0.14,0.91,4.17,12.64,5.07,0.97
1780909197.63,-0.25,-0.11,0.87,-4.63,2.44,-2.05,0.92
1780909197.78,-0.28,-0.11,0.87,-1.70,0.18,0.49,0.92
1780909197.98,-0.27,-0.12,0.87,1.29,-9.34,-3.11,0.92
1780909198.22,-0.26,-0.12,0.97,-11.55,5.38,0.50,1.02
1780909198.38,-0.27,-0.09,0.86,16.36,-9.97,-0.01,0.91
1780909198.58,-0.20,-0.11,0.90,11.15,-6.02,-2.14,0.93
1780909198.78,-0.22,-0.09,0.92,8.53,5.39,4.69,0.95
1780909198.98,-0.22,-0.08,0.91,0.18,-8.14,2.40,0.94
1780909199.18,-0.17,-0.11,0.87,-5.47,-17.34,-12.21,0.89
1780909199.43,-0.14,-0.05,0.87,-2.33,-20.24,-7.73,0.88
1780909199.63,-0.13,-0.02,0.99,-29.25,-10.16,-12.32,1.00
1780909199.79,-0.17,-0.33,0.85,-55.67,27.31,-17.79,0.93
1780909199.98,-0.30,-0.52,1.00,-13.48,5.44,0.89,1.17
1780909200.19,-0.23,-0.50,0.85,-10.82,-18.31,8.87,1.01
1780909200.43,-0.20,-0.64,0.61,-61.75,-18.95,-17.14,0.90
1780909200.58,-0.02,-0.70,0.57,-51.75,-20.01,2.49,0.91
1780909200.82,-0.03,-0.85,0.36,-58.32,-8.15,0.46,0.93
1780909200.97,0.08,-0.98,0.16,-49.05,-8.35,-7.47,1.00
1780909201.22,0.02,-1.00,0.06,-49.21,-1.27,-9.86,1.00
1780909201.38,-0.01,-1.03,-0.20,-54.27,-2.50,-11.07,1.05
1780909201.58,0.04,-0.97,-0.29,-8.95,3.65,-1.65,1.01
1780909201.78,0.06,-0.95,-0.29,-2.63,-4.37,-1.66,0.99
1780909201.98,0.06,-0.98,-0.24,6.55,-0.75,1.79,1.01
