time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909737.63,-0.65,-0.81,-0.16,25.59,39.73,-10.47,1.06
1780909737.82,-0.44,-0.79,-0.05,32.05,-6.54,-23.31,0.91
1780909738.03,-0.49,-0.87,0.03,31.89,2.62,-21.66,1.00
1780909738.22,-0.44,-0.79,0.13,7.64,-22.88,-14.69,0.92
1780909738.43,-0.28,-0.99,0.35,-38.77,84.42,-32.34,1.08
1780909738.63,-0.08,-1.05,0.01,-25.70,14.71,-8.26,1.06
1780909738.82,-0.06,-0.98,0.02,-19.78,-79.01,32.43,0.98
1780909739.02,0.01,-0.88,0.12,-7.61,-36.77,18.89,0.89
1780909739.22,-0.15,-0.90,0.30,-8.77,38.20,34.60,0.96
1780909739.42,-0.28,-1.05,-0.47,46.16,-71.18,101.39,1.19
1780909739.62,-0.39,-0.67,-0.18,83.79,81.31,-13.76,0.80
1780909739.82,-0.46,-0.96,-0.11,72.56,137.60,-9.76,1.07
1780909740.02,-0.40,-0.84,0.00,58.78,137.08,-39.55,0.93
1780909740.22,-0.40,-0.90,0.20,10.94,58.72,-24.95,1.00
1780909740.42,-0.39,-1.27,-0.33,67.84,39.69,-25.42,1.37
1780909740.62,-0.14,-0.93,0.12,-20.56,62.57,-33.11,0.95
1780909740.82,-0.09,-0.93,0.13,-3.05,18.44,10.34,0.95
1780909741.02,-0.05,-0.92,0.16,-0.86,-8.42,15.74,0.94
1780909741.22,-0.02,-1.10,0.12,-0.41,87.07,16.22,1.11
1780909741.42,-0.50,-1.04,-0.15,2.63,60.69,-0.51,1.16
1780909741.62,-0.34,-0.86,-0.02,27.37,58.80,-32.66,0.93
1780909741.82,-0.35,-0.89,0.13,13.80,71.16,-32.15,0.96
1780909742.02,-0.34,-1.32,0.05,33.24,49.95,-24.34,1.36
1780909742.22,-0.07,-0.74,-0.05,5.08,-11.56,-22.20,0.74
1780909742.42,-0.11,-1.06,0.05,-6.11,28.31,6.21,1.07
1780909742.62,-0.02,-1.01,0.12,-12.82,-8.92,19.01,1.02
1780909742.84,-0.04,-1.14,-0.00,2.45,70.96,13.91,1.14
1780909743.02,-0.32,-0.71,-0.05,-5.16,36.03,7.74,0.78
1780909743.22,-0.32,-0.82,0.07,6.20,52.19,-6.39,0.88
