time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780908026.62,0.08,-1.03,-0.15,-52.95,-32.18,6.12,1.04
1780908026.81,0.01,-1.00,-0.18,-18.22,-53.31,-19.43,1.02
1780908027.01,-0.04,-1.08,-0.21,-12.72,-73.04,-1.72,1.10
1780908027.21,-0.07,-0.95,-0.61,10.06,-71.60,1.54,1.13
1780908027.41,-0.20,-1.03,-0.44,-23.02,-115.19,-15.48,1.14
1780908027.61,-0.18,-1.06,-0.10,-6.93,-32.73,-9.87,1.08
1780908027.81,-0.29,-1.09,-0.74,12.23,5.31,-9.17,1.35
1780908028.01,0.00,-0.95,-0.29,-12.79,-50.53,-24.90,0.99
1780908028.21,-0.12,-1.08,-0.24,-2.86,-50.72,-0.23,1.11
1780908028.41,-0.08,-1.00,-0.72,0.02,-48.66,-33.24,1.24
1780908028.61,0.00,-1.24,-0.55,-7.68,-21.79,2.56,1.36
1780908028.81,-0.12,-0.92,-0.14,-14.59,14.08,-9.18,0.94
1780908029.03,-0.12,-1.22,-0.63,-19.38,54.28,30.72,1.37
1780908029.21,-0.34,-1.17,-0.41,-12.24,-24.85,-3.65,1.29
1780908029.41,0.03,-1.01,-0.18,-2.87,-39.56,1.54,1.02
1780908029.61,-0.19,-1.28,-0.40,-13.76,-78.34,-26.94,1.35
1780908029.82,-0.10,-0.90,-0.18,-84.83,-40.39,2.86,0.92
1780908030.01,-0.06,-0.96,-0.23,-2.01,21.95,6.63,0.99
1780908030.21,0.04,-1.27,-0.19,22.76,76.16,5.66,1.29
1780908030.41,-0.15,-0.65,-0.09,-38.27,25.96,4.95,0.67
1780908030.61,-0.05,-0.83,-0.20,-24.37,-25.23,1.54,0.86
1780908030.81,-0.06,-1.23,-0.31,33.19,-65.47,-28.72,1.27
1780908031.01,0.07,-0.52,-0.15,13.89,-53.82,-12.25,0.55
1780908031.22,-0.01,-0.74,-0.20,-3.74,-39.21,-24.09,0.77
1780908031.41,0.19,-1.12,-0.35,2.59,1.81,-25.19,1.19
1780908031.61,-0.16,-0.51,-0.35,16.33,-7.11,-13.16,0.63
