time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909173.79,0.91,-0.32,0.01,0.46,-0.66,-0.24,0.96
1780909173.98,0.95,-0.31,0.01,-1.76,-0.14,-0.51,0.99
1780909174.19,0.95,-0.31,0.03,-0.76,0.75,-0.58,1.00
1780909174.39,0.95,-0.32,0.02,-2.27,-1.23,-2.12,1.00
1780909174.59,0.94,-0.32,0.02,-0.21,-0.48,-1.18,0.99
1780909174.79,0.92,-0.29,0.06,2.02,0.78,-0.42,0.97
1780909174.99,0.96,-0.31,0.05,5.27,9.64,0.04,1.01
1780909175.19,0.95,-0.30,0.10,21.03,31.24,-4.26,1.00
1780909175.39,0.93,-0.32,0.23,9.98,50.59,-0.44,1.00
1780909175.58,0.82,-0.24,0.50,-22.11,107.27,18.49,0.99
1780909175.78,0.37,-0.33,0.70,14.53,98.69,20.39,0.86
1780909175.99,0.07,-0.39,0.84,5.37,38.34,-3.66,0.93
1780909176.19,0.12,-0.38,0.81,21.09,28.36,1.24,0.90
1780909176.44,0.05,-0.27,0.95,1.63,28.25,-12.45,0.99
1780909176.58,-0.09,-0.31,0.87,3.28,23.97,-5.23,0.93
1780909176.78,-0.25,-0.26,0.91,5.27,61.52,-2.05,0.98
1780909176.98,-0.46,-0.13,0.74,17.97,59.18,10.46,0.88
1780909177.19,-0.83,0.02,0.68,28.47,84.98,29.56,1.07
1780909177.39,-0.76,-0.05,0.39,-22.59,23.02,-22.00,0.86
1780909177.59,-0.92,-0.23,0.27,-12.56,59.88,10.66,0.99
1780909177.78,-0.99,0.04,0.06,0.63,60.74,18.07,0.99
1780909177.98,-0.95,0.06,0.00,-5.26,51.52,14.76,0.95
1780909178.18,-1.05,0.07,-0.12,0.69,24.40,-0.53,1.06
1780909178.38,-0.96,0.08,-0.24,-5.34,15.95,4.04,0.99
1780909178.59,-1.03,0.06,-0.26,-7.37,-1.84,3.07,1.06
1780909178.78,-0.98,0.06,-0.25,-0.29,-3.16,-2.21,1.01
1780909178.98,-0.98,0.04,-0.27,2.34,6.31,-1.56,1.02
