time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909030.05,0.05,-0.73,-0.58,-5.79,-6.24,-21.01,0.94
1780909030.25,0.16,-0.89,-0.54,-11.39,-1.98,-11.61,1.05
1780909030.45,0.17,-0.85,-0.61,0.28,-4.10,20.26,1.06
1780909030.65,-0.03,-1.10,-0.63,42.44,-37.85,25.67,1.26
1780909030.85,0.13,-0.37,-0.56,-13.10,43.51,52.69,0.68
1780909031.05,-0.07,-0.66,-0.65,38.37,80.21,39.33,0.93
1780909031.24,-0.29,-0.88,-0.72,13.61,74.10,49.32,1.17
1780909031.47,-0.04,-0.75,-0.81,-44.99,-2.05,-39.60,1.10
1780909031.65,0.01,-0.83,-0.54,-12.51,-67.89,-53.64,1.00
1780909031.86,0.05,-0.86,-0.64,-27.57,-73.50,-27.16,1.08
1780909032.05,0.08,-0.65,-0.85,-27.39,-145.50,-114.72,1.07
1780909032.25,-0.19,-0.77,-0.54,-3.27,-60.56,32.83,0.96
1780909032.45,-0.16,-0.77,-0.56,-8.18,-78.50,-46.64,0.97
1780909032.65,-0.23,-0.76,-0.65,31.34,-58.95,-45.02,1.03
1780909032.85,-0.04,-0.91,-0.86,-23.16,-39.24,-67.14,1.25
1780909033.05,0.04,-1.05,-0.54,-7.40,12.10,12.43,1.18
1780909033.26,0.04,-0.60,-0.31,4.50,-20.72,-21.85,0.68
1780909033.47,0.24,-0.76,-0.54,29.04,13.04,30.50,0.97
1780909033.67,0.09,-0.74,-0.65,-24.63,72.69,46.98,0.98
1780909033.88,-0.27,-0.88,-0.66,13.72,69.17,76.56,1.13
1780909034.05,-0.09,-0.86,-0.71,56.34,87.71,81.93,1.12
1780909034.28,-0.21,-0.69,-0.61,9.72,78.24,47.30,0.94
1780909034.44,-0.20,-0.72,-0.70,12.56,98.47,60.27,1.03
1780909034.64,-0.20,-0.78,-0.60,-7.61,6.79,-27.01,1.00
