time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907051.78,0.15,-0.97,-0.17,-11.37,-8.18,-8.35,1.00
1780907051.98,0.11,-0.94,-0.16,-8.74,-3.11,-5.30,0.96
1780907052.18,-0.00,-1.06,-0.31,-20.10,-9.36,22.72,1.10
1780907052.38,-0.08,-1.11,-0.32,-31.11,-11.33,24.11,1.16
1780907052.58,-0.11,-0.93,-0.42,-34.34,32.37,21.03,1.02
1780907052.78,-0.19,-0.86,-0.41,-11.70,56.38,6.28,0.97
1780907052.98,-0.17,-0.77,-0.57,-35.23,47.34,24.12,0.97
1780907053.18,-0.06,-0.99,-0.41,7.70,68.15,14.95,1.07
1780907053.38,-0.07,-0.85,-0.67,-22.18,55.04,3.43,1.08
1780907053.58,-0.16,-0.75,-0.58,-54.36,-19.18,33.24,0.96
1780907053.78,-0.13,-0.90,-0.71,-37.40,15.05,21.32,1.15
1780907053.98,-0.33,-0.44,-0.54,0.61,31.81,28.13,0.77
1780907054.18,-0.05,-0.43,-0.74,-13.62,-3.79,-25.12,0.85
1780907054.38,-0.21,-0.48,-0.94,48.95,-7.44,5.98,1.07
1780907054.63,-0.11,-0.63,-0.87,6.52,11.44,-1.12,1.08
1780907054.79,0.00,-0.63,-0.95,-0.45,23.72,10.92,1.14
1780907054.98,0.07,-0.52,-0.88,16.56,14.66,1.79,1.02
1780907055.23,0.09,-0.50,-0.92,40.47,8.56,-9.72,1.05
1780907055.38,0.14,-0.60,-0.80,65.92,-4.65,-13.76,1.01
1780907055.58,0.03,-0.99,-0.76,19.55,-7.31,-2.96,1.25
1780907055.78,-0.08,-1.37,-0.15,54.60,-3.09,4.10,1.38
1780907056.03,0.06,-0.94,0.09,36.98,5.66,6.98,0.95
1780907056.18,0.17,-0.92,-0.04,9.32,2.66,7.69,0.93
1780907056.38,0.15,-0.97,-0.05,6.34,7.80,1.32,0.98
1780907056.58,0.10,-0.95,0.09,-0.21,3.10,2.09,0.95
