time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907443.67,0.03,-0.88,0.18,-8.56,85.61,-36.96,0.90
1780907443.87,0.11,-0.82,0.20,18.58,82.18,-12.86,0.85
1780907444.07,0.13,-0.84,0.45,-20.18,29.75,13.52,0.96
1780907444.27,-0.04,-0.93,-0.08,43.78,37.53,-20.25,0.94
1780907444.47,-0.06,-0.76,0.24,-1.10,11.39,3.92,0.79
1780907444.67,-0.13,-0.75,0.27,9.79,24.85,-18.66,0.81
1780907444.87,-0.24,-1.07,0.33,38.54,9.05,-11.92,1.14
1780907445.07,0.07,-0.75,0.34,-47.46,-28.84,-18.48,0.83
1780907445.27,0.03,-0.77,0.34,-5.63,-14.85,16.73,0.84
1780907445.47,-0.23,-0.97,0.69,-32.60,-0.07,0.21,1.21
1780907445.67,-0.48,-0.77,0.30,91.29,57.75,-28.87,0.96
1780907445.87,0.00,-0.78,0.39,-11.31,22.76,-11.91,0.87
1780907446.07,-0.09,-0.84,0.28,5.81,20.95,-25.47,0.89
1780907446.27,-0.41,-1.09,0.26,14.29,-21.24,-23.42,1.19
1780907446.48,-0.18,-0.79,0.29,-35.26,-58.14,3.87,0.86
1780907446.68,-0.12,-0.84,0.41,-18.10,-49.67,22.67,0.95
1780907446.87,0.02,-1.27,0.18,0.88,-69.22,13.22,1.29
