time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909915.85,0.26,-1.90,-0.51,-1.69,80.40,-39.73,1.99
1780909916.05,0.05,-0.35,-0.11,21.87,46.81,30.86,0.38
1780909916.25,0.06,-1.96,-0.81,-66.95,56.58,21.90,2.12
1780909916.45,0.39,-0.21,-0.66,-29.66,224.75,54.53,0.79
1780909916.66,0.20,-2.00,-0.64,-99.58,124.50,52.40,2.11
1780909916.85,0.39,-0.40,-0.32,-10.49,103.72,34.63,0.64
1780909917.05,-0.61,-2.00,-0.52,-47.35,4.06,-0.24,2.15
1780909917.25,0.10,-0.79,-0.08,-33.25,2.11,-8.98,0.80
1780909917.45,0.29,-1.60,-0.90,-37.25,40.25,-22.63,1.86
1780909917.65,-0.01,-0.39,-0.16,0.52,-20.47,-22.27,0.42
1780909917.85,-0.20,-1.89,-0.90,10.91,-56.44,-23.73,2.10
1780909918.06,0.21,-0.49,-0.11,18.25,9.73,-8.86,0.55
1780909918.25,0.40,-1.59,-1.00,-78.53,-16.86,-9.82,1.92
1780909918.45,-0.19,-0.36,0.01,24.95,-49.29,-20.91,0.41
1780909918.66,-0.15,-1.53,-1.16,-54.35,-78.31,15.13,1.92
1780909918.86,-0.14,-0.34,-0.17,26.58,-130.28,-61.95,0.40
1780909919.06,0.18,-1.05,-0.83,27.46,-141.20,-87.04,1.35
1780909919.26,0.01,-0.45,-0.55,74.82,-182.12,-96.23,0.71
1780909919.45,0.08,-0.81,-0.54,14.47,-187.75,-48.56,0.97
1780909919.65,0.05,-0.69,-0.45,58.21,-79.85,8.11,0.82
1780909919.85,0.21,-0.72,-0.40,55.52,-23.69,-55.28,0.85
1780909920.05,-0.01,-0.77,-0.38,7.06,3.12,31.10,0.86
1780909920.25,0.18,-0.97,-0.59,20.04,-55.06,-8.34,1.15
1780909920.45,0.24,-0.74,-0.35,49.76,-26.95,-25.92,0.85
