time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909866.31,-0.11,-1.19,-0.32,-31.14,92.89,44.27,1.24
1780909866.51,0.02,-0.68,-0.25,29.74,83.32,77.04,0.72
1780909866.71,0.27,-0.73,-0.61,46.43,150.98,10.37,0.99
1780909866.91,-0.24,-0.92,-0.04,-21.50,60.30,31.59,0.95
1780909867.11,-0.07,-0.77,-0.40,-8.18,-46.98,11.20,0.88
1780909867.31,0.10,-0.63,-0.11,23.27,-40.39,-11.69,0.64
1780909867.51,0.18,-0.70,-0.61,32.76,47.90,19.16,0.95
1780909867.71,-0.36,-0.79,-0.18,19.18,35.68,67.15,0.89
1780909867.91,0.19,-0.39,-0.65,34.67,9.39,-1.36,0.78
1780909868.11,0.23,-0.43,-0.18,41.79,-40.60,3.95,0.52
1780909868.31,0.10,-0.93,-0.71,24.60,-29.54,-21.27,1.18
1780909868.51,0.03,-1.09,-0.42,79.50,-88.77,32.55,1.17
1780909868.71,0.31,-0.20,-0.52,53.02,-202.02,-49.92,0.64
1780909868.91,0.15,-0.92,-0.83,43.09,-147.27,-82.22,1.25
1780909869.11,-0.03,-0.46,-0.36,33.93,-137.47,-20.36,0.59
1780909869.31,0.46,-1.22,-0.35,33.57,-35.89,-18.41,1.35
1780909869.51,-0.26,-0.73,-0.19,-33.82,-136.80,-27.02,0.79
1780909869.71,-0.04,-1.25,-0.23,0.05,-66.61,-44.51,1.27
1780909869.91,0.16,-0.41,-0.34,46.40,24.68,2.30,0.56
1780909870.11,0.24,-0.92,-0.31,20.78,46.68,-11.68,1.00
1780909870.31,0.10,-0.68,-0.24,42.67,-37.24,10.66,0.73
