time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907032.86,-0.10,-0.97,-0.19,-7.86,-24.73,-4.43,1.00
1780907033.06,-0.12,-0.96,-0.21,-8.39,-12.30,2.11,0.99
1780907033.26,-0.16,-1.01,-0.21,-10.76,0.15,0.63,1.05
1780907033.46,-0.11,-0.94,-0.24,-1.63,20.10,11.58,0.97
1780907033.67,-0.11,-1.00,-0.17,9.63,46.63,-2.57,1.02
1780907033.86,-0.27,-1.16,-0.19,-11.44,9.89,1.84,1.21
1780907034.06,-0.06,-0.83,-0.26,14.01,5.79,12.93,0.87
1780907034.26,0.05,-0.89,-0.28,34.60,27.99,17.83,0.93
1780907034.46,-0.00,-0.95,-0.31,18.05,12.38,15.65,1.00
1780907034.66,-0.05,-1.04,-0.18,8.83,-36.92,2.48,1.06
1780907034.86,0.23,-0.65,-0.40,7.68,9.07,-19.22,0.80
1780907035.06,-0.36,-1.00,-0.08,10.20,10.76,-9.09,1.07
1780907035.26,-0.23,-0.91,-0.19,34.63,51.90,10.12,0.96
1780907035.46,-0.21,-0.93,-0.21,9.16,35.79,2.05,0.98
1780907035.66,-0.23,-0.98,-0.10,21.49,39.84,11.45,1.01
1780907035.86,-0.23,-0.73,0.05,36.38,40.98,22.81,0.77
1780907036.06,0.06,-0.88,-0.23,17.00,42.48,-1.99,0.91
1780907036.26,0.03,-0.98,-0.41,1.20,34.04,-5.86,1.07
1780907036.46,0.04,-1.05,-0.34,-4.63,-7.40,-12.04,1.11
1780907036.66,-0.01,-0.96,-0.28,-1.82,-27.86,3.35,1.00
1780907036.86,-0.13,-0.82,-0.37,3.53,-28.00,14.08,0.91
1780907037.06,-0.09,-0.93,-0.21,-41.34,-65.03,7.87,0.96
1780907037.26,-0.14,-0.83,-0.06,-10.61,-21.83,-0.81,0.84
1780907037.46,-0.23,-0.88,-0.29,11.32,-16.24,-16.44,0.95
1780907037.66,-0.16,-0.99,-0.41,-33.79,-33.89,-20.81,1.09
1780907037.86,-0.15,-1.17,-0.11,-26.03,-19.36,-6.10,1.19
