time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907476.98,-0.34,-0.81,0.29,-3.18,-81.79,11.67,0.92
1780907477.18,-0.34,-0.72,0.35,0.29,-37.98,-13.60,0.87
1780907477.38,-0.09,-0.99,-0.10,67.53,-96.02,13.80,1.00
1780907477.58,-0.08,-0.75,0.28,-51.06,-60.36,-12.80,0.81
1780907477.78,-0.33,-0.90,0.33,-36.81,20.77,-6.55,1.02
1780907477.98,-0.02,-1.22,-0.15,26.31,-0.99,19.36,1.23
1780907478.18,-0.18,-0.91,0.26,18.31,-15.83,1.99,0.97
1780907478.39,-0.29,-0.72,0.31,-70.63,-11.32,8.22,0.83
1780907478.58,0.19,-1.15,-0.56,9.43,27.86,-13.38,1.29
1780907478.78,-0.04,-0.52,0.01,5.51,-63.10,-0.85,0.52
1780907478.98,-0.22,-1.12,0.40,-39.72,-33.91,-12.57,1.21
1780907479.18,-0.41,-0.92,-0.18,71.16,48.14,-9.88,1.02
1780907479.38,-0.08,-0.45,0.09,79.94,49.28,12.87,0.46
1780907479.58,-0.36,-0.95,0.57,23.68,50.72,-36.48,1.17
1780907479.78,0.02,-1.38,0.12,71.37,-18.21,7.49,1.38
1780907479.98,-0.24,-0.91,0.41,23.82,-31.23,-10.96,1.03
