time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566844.18,-0.03,-0.91,0.14,-10.40,24.55,-29.48,0.92
1773566844.29,-0.08,-0.97,0.25,-10.38,25.98,-22.08,1.01
1773566844.40,-0.10,-0.96,0.29,-21.33,-11.19,-17.39,1.01
1773566844.51,-0.05,-0.80,0.15,-17.22,-21.53,7.21,0.82
1773566844.61,-0.08,-0.91,0.12,2.18,2.58,29.46,0.92
1773566844.71,-0.05,-1.03,0.12,45.86,-9.77,12.41,1.04
1773566844.81,0.09,-1.14,0.09,30.17,20.14,19.56,1.15
1773566844.91,-0.12,-1.01,0.15,16.52,0.56,-51.85,1.03
1773566845.01,0.03,-0.85,0.04,-36.41,21.22,-13.37,0.86
1773566845.13,-0.02,-0.96,0.24,-35.18,92.85,-7.92,0.99
1773566845.22,-0.03,-0.89,0.16,-23.79,69.37,-28.46,0.91
1773566845.32,0.07,-0.89,0.08,0.53,42.15,14.14,0.90
1773566845.44,-0.38,-1.12,0.33,18.06,70.78,-5.45,1.23
1773566845.53,-0.20,-1.08,-0.00,-11.88,1.79,49.95,1.10
1773566845.67,-0.01,-0.80,0.14,56.15,-55.12,-2.76,0.81
1773566845.74,-0.13,-0.92,0.17,-49.37,-37.66,16.69,0.95
1773566845.85,-0.31,-1.01,0.23,-48.56,-62.81,-19.66,1.08
1773566845.94,-0.18,-0.86,0.12,-48.12,-66.66,18.56,0.89
1773566846.05,-0.23,-0.95,0.11,-29.68,-22.20,6.78,0.98
1773566846.15,-0.12,-1.06,0.12,48.95,-27.53,-24.93,1.08
1773566846.26,-0.11,-1.30,0.18,16.18,110.49,24.96,1.32
1773566846.36,-0.03,-0.67,0.10,68.96,-50.26,-64.83,0.68
1773566846.46,0.05,-0.86,-0.01,-123.79,44.90,8.61,0.87
1773566846.57,-0.14,-1.07,0.24,-30.52,32.63,-38.43,1.10
1773566846.66,0.09,-0.80,0.02,56.11,-16.35,-21.63,0.81
