time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780910025.14,0.23,-0.91,-0.41,17.28,-15.89,-11.04,1.02
1780910025.34,0.01,-0.91,-0.46,-0.98,-0.20,17.94,1.02
1780910025.54,0.10,-0.86,-0.62,0.84,-13.69,-6.87,1.07
1780910025.74,0.15,-0.68,-0.57,-53.00,-13.66,-17.93,0.90
1780910025.94,0.13,-0.67,-0.52,-58.17,-2.79,-7.85,0.86
1780910026.14,0.18,-0.60,-0.65,21.39,-2.70,-9.04,0.91
1780910026.34,0.10,-0.73,-0.69,43.22,10.41,-0.99,1.01
1780910026.54,0.32,-1.08,-0.65,105.22,4.33,6.24,1.30
1780910026.74,0.20,-0.84,0.21,90.21,39.69,28.14,0.89
1780910026.94,0.11,-0.89,0.14,105.83,0.62,-4.20,0.90
1780910027.14,0.05,-0.91,0.23,45.27,1.24,2.21,0.94
1780910027.34,0.11,-0.83,0.30,13.99,-21.47,-10.79,0.89
1780910027.55,0.06,-0.92,0.31,0.36,2.99,0.45,0.97
1780910027.75,0.02,-0.92,0.28,1.73,3.30,4.26,0.96
1780910027.95,-0.03,-0.92,0.28,-4.87,-4.93,-0.03,0.96
1780910028.15,0.04,-0.94,0.26,-1.62,-3.98,-2.51,0.97
1780910028.34,0.04,-0.91,0.30,-3.18,-1.15,-1.20,0.96
1780910028.55,0.02,-0.91,0.31,-4.82,-1.05,-2.65,0.96
1780910028.74,0.05,-0.89,0.33,3.89,-2.32,-2.00,0.95
1780910028.94,0.05,-0.88,0.36,-1.66,-1.35,-0.15,0.95
1780910029.15,0.07,-0.85,0.25,-6.10,-9.50,-3.50,0.89
