time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566089.29,-0.14,-0.84,0.25,-2.60,-1.05,-29.88,0.89
1773566089.39,-0.11,-0.82,0.11,-28.20,-1.39,-18.43,0.84
1773566089.50,-0.01,-0.80,0.07,-22.69,-17.34,-29.44,0.81
1773566089.60,0.08,-0.73,0.08,-16.86,-10.61,10.84,0.74
1773566089.70,-0.05,-0.86,0.04,-41.24,-8.49,36.01,0.86
1773566089.81,0.03,-0.92,0.05,-41.56,-22.53,5.95,0.92
1773566089.91,-0.05,-0.88,0.01,-72.66,-32.50,16.30,0.89
1773566090.01,-0.17,-0.84,-0.10,-56.90,26.75,25.10,0.86
1773566090.12,-0.47,-1.17,-0.08,24.87,-39.31,114.00,1.27
1773566090.22,0.25,-1.25,0.00,121.71,-48.58,-38.79,1.28
1773566090.32,0.25,-0.78,0.07,-85.02,-41.70,322.53,0.82
1773566090.43,-0.43,-0.86,0.36,320.90,-224.86,205.36,1.03
1773566090.53,-0.83,-1.06,0.47,-179.95,-20.76,-239.39,1.42
1773566090.63,-0.35,-0.88,0.09,20.76,37.25,113.25,0.95
1773566090.74,-0.45,-0.77,-0.01,-40.81,-12.38,-9.80,0.89
1773566090.84,-0.54,-0.79,0.06,-5.36,3.86,19.22,0.95
1773566090.94,-0.61,-0.91,0.09,-35.97,13.94,39.30,1.10
1773566091.05,-0.55,-0.89,0.05,6.50,-36.18,-15.42,1.05
1773566091.15,-0.43,-0.78,0.08,64.85,-54.41,-60.87,0.89
1773566091.25,-0.40,-0.76,0.19,27.88,-12.12,-60.66,0.88
1773566091.35,-0.49,-0.91,0.17,-9.73,-13.10,-24.75,1.05
1773566091.46,-0.40,-0.87,0.16,-1.76,-16.92,-27.65,0.97
1773566091.56,-0.34,-0.85,0.17,7.66,-28.87,-22.84,0.93
1773566091.66,-0.38,-0.91,0.14,5.68,-45.02,-52.00,1.00
