time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566042.5395627,0.35,-0.76,0.21,115.8,-231.79,-194.46,0.86
1773566042.6538954,0.34,-1.58,0.41,-128.46,-58.75,2.03,1.67
1773566042.75373,-0.01,-1.4,0.16,156.11,117.56,39.37,1.41
1773566042.854691,-0.39,-0.47,-0.46,82.79,-68.66,-50.23,0.76
1773566042.9591205,0.03,-0.63,-0.44,-17.45,-352.28,120.5,0.77
1773566043.0549214,0.47,-2.0,-0.26,-27.34,-510.57,-62.26,2.07
1773566043.162549,0.61,-1.08,0.41,-104.64,-310.64,190.0,1.31
1773566043.273245,0.08,-0.05,0.63,-61.8,-207.33,-116.14,0.64
1773566043.3713262,0.47,-0.3,0.5,73.59,214.7,-167.39,0.75
1773566043.4770916,1.44,-2.0,0.32,16.61,445.01,-35.83,2.49
1773566043.5735872,0.12,-0.77,-0.6,-69.97,202.05,42.53,0.98
1773566043.6805067,-0.57,-0.11,-0.5,42.21,19.1,139.07,0.76
1773566043.7744043,0.38,-1.23,-0.28,23.63,-445.7,72.81,1.32
1773566043.8917344,0.5,-2.0,0.5,46.24,-253.82,254.15,2.12
1773566043.9959702,0.0,0.27,0.65,-110.4,-152.29,12.56,0.71
1773566044.0941415,0.03,-0.18,0.27,22.44,169.74,28.53,0.32
1773566044.1927557,1.27,-1.97,0.69,49.8,431.77,-171.25,2.45
1773566044.303852,0.29,-1.03,-0.29,-254.26,247.95,19.07,1.11
1773566044.404192,-0.45,-0.1,-0.59,-21.77,-16.64,116.93,0.75
