time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773567104.63,-0.08,-0.98,0.31,17.34,-22.96,39.74,1.03
1773567104.75,0.17,-0.75,0.07,-73.60,-69.66,-20.99,0.78
1773567104.85,-0.12,-1.00,0.20,89.92,-58.23,42.30,1.02
1773567104.95,-0.01,-0.87,0.06,-29.19,-39.53,0.84,0.87
1773567105.05,0.01,-0.96,0.13,19.53,-29.48,-6.90,0.97
1773567105.16,0.02,-1.14,0.21,-60.14,14.73,-31.39,1.16
1773567105.27,-0.52,-1.00,0.34,109.57,51.59,16.35,1.17
1773567105.36,0.05,-0.76,0.09,-88.61,54.30,-63.05,0.77
1773567105.48,-0.37,-0.96,0.35,108.12,130.87,0.64,1.08
1773567105.57,0.04,-0.88,0.13,-18.17,37.57,-32.18,0.89
1773567105.68,-0.14,-0.95,0.20,0.76,20.93,-1.27,0.98
1773567105.78,-0.07,-1.07,0.23,-43.60,-30.72,-13.53,1.10
1773567106.66,-0.15,-0.98,0.11,22.02,4.43,-9.04,1.00
1773567106.76,-0.16,-1.00,0.05,-5.69,12.58,-15.13,1.02
1773567106.88,-0.11,-0.93,0.04,-11.24,19.86,-16.60,0.94
1773567106.98,-0.00,-0.90,0.04,8.31,12.92,-19.57,0.90
1773567107.08,-0.01,-0.94,0.22,35.13,-22.09,-8.12,0.96
1773567107.19,0.06,-1.01,0.19,17.71,-26.95,17.07,1.03
1773567107.29,-0.04,-0.95,0.12,27.21,-41.88,8.61,0.96
1773567107.39,-0.04,-1.02,0.07,-3.80,-3.44,17.16,1.02
1773567107.49,-0.07,-1.02,0.21,-20.06,8.21,-19.60,1.04
1773567107.60,0.00,-1.13,0.21,-77.21,55.98,-14.47,1.15
1773567107.69,-0.40,-0.87,0.27,12.84,68.15,-14.63,0.99
1773567107.80,-0.10,-0.79,-0.03,-63.24,71.59,-27.59,0.79
1773567107.91,-0.43,-0.93,0.28,148.66,106.03,4.67,1.06
