time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909238.05,0.20,-0.94,-0.34,-15.21,-17.88,-12.86,1.02
1780909238.25,0.49,-0.81,-0.30,-22.09,50.78,19.13,0.99
1780909238.45,0.17,-0.92,-0.30,-41.36,88.28,48.51,0.98
1780909238.65,0.19,-1.01,-0.39,-3.37,111.99,36.77,1.10
1780909238.85,-0.14,-0.61,-0.46,-1.24,141.15,73.31,0.77
1780909239.05,0.06,-0.91,-0.39,2.33,86.50,19.08,0.99
1780909239.25,-0.19,-0.78,-0.23,12.86,51.36,9.20,0.83
1780909239.45,-0.17,-1.15,-0.22,2.11,20.76,-17.60,1.19
1780909239.65,0.29,-0.51,-0.52,-5.69,-35.23,-61.96,0.78
1780909239.85,0.23,-0.68,-0.41,26.20,-67.63,-48.17,0.83
1780909240.05,0.48,-0.78,-0.48,34.01,-103.48,-62.18,1.03
1780909240.31,0.45,-0.75,-0.44,29.31,-79.11,-5.21,0.98
1780909240.46,0.59,-0.82,-0.35,14.78,-39.78,44.21,1.07
1780909240.71,0.34,-0.79,-0.43,-44.64,71.88,65.69,0.96
1780909240.85,-0.05,-0.92,-0.53,-42.95,126.42,61.79,1.06
1780909241.05,-0.30,-0.80,-0.56,-10.33,156.29,77.33,1.02
1780909241.25,-0.37,-0.74,-0.49,10.89,109.19,34.69,0.96
1780909241.45,-0.48,-0.76,-0.51,26.88,47.93,-22.97,1.03
1780909241.65,-0.03,-1.13,-0.59,-2.31,-40.30,-105.05,1.27
1780909241.85,0.44,-0.97,-0.54,15.57,-116.92,-61.63,1.19
1780909242.05,0.40,-0.77,-0.47,47.93,-155.67,-25.47,0.99
1780909242.25,0.33,-0.80,-0.40,14.02,-102.43,-1.02,0.95
1780909242.45,0.13,-1.06,-0.50,7.56,-125.31,6.21,1.18
1780909242.65,-0.41,-0.49,0.19,10.94,-109.16,24.44,0.66
1780909242.85,-0.30,-0.89,-0.13,6.54,-17.27,-3.33,0.94
1780909243.05,-0.12,-1.08,-0.38,-13.47,-36.90,-46.95,1.15
