time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780910367.50,-0.17,-0.62,-0.20,54.17,-30.37,15.31,0.67
1780910367.70,0.06,-0.97,-0.17,5.89,-1.11,-16.34,0.98
1780910367.90,-0.02,-1.14,-0.30,11.10,101.27,6.95,1.18
1780910368.10,0.08,-0.69,-0.21,25.00,77.95,6.20,0.72
1780910368.30,-0.25,-0.83,-0.21,-6.68,8.76,-3.50,0.90
1780910368.50,-0.26,-1.39,-0.20,-52.37,-82.57,27.85,1.43
1780910368.70,-0.17,-0.87,-0.20,-10.49,-85.71,-3.47,0.91
1780910368.90,0.05,-0.98,-0.29,-3.28,-33.92,-19.69,1.02
1780910369.10,-0.02,-1.38,-0.38,-20.81,72.12,15.63,1.43
1780910369.30,-0.14,-0.93,-0.21,31.96,65.34,31.33,0.96
1780910369.50,-0.25,-1.07,-0.19,0.29,-15.98,16.53,1.11
1780910369.70,-0.21,-0.80,-0.25,3.27,-77.95,-28.22,0.87
1780910369.90,0.00,-0.82,-0.30,-26.77,-70.27,-27.84,0.87
1780910370.10,-0.05,-1.23,-0.22,-8.20,26.66,-9.85,1.25
1780910370.30,0.11,-0.64,-0.17,25.62,65.02,-5.12,0.67
1780910370.50,-0.10,-0.76,-0.24,2.04,45.92,12.19,0.81
1780910370.70,-0.04,-1.12,-0.23,-14.07,-6.46,19.03,1.15
1780910370.90,-0.10,-0.93,-0.34,22.74,70.09,8.18,1.00
