time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909191.48,0.09,-0.95,-0.36,9.31,-1.17,-0.11,1.02
1780909191.68,0.12,-0.94,-0.30,5.87,-0.55,0.45,0.99
1780909191.88,0.14,-0.96,-0.32,13.76,-0.54,1.30,1.02
1780909192.08,0.13,-0.97,-0.24,19.73,-1.81,2.44,1.01
1780909192.28,0.13,-0.98,-0.15,27.56,-5.15,4.08,1.00
1780909192.48,0.13,-0.96,-0.07,25.94,-4.45,6.20,0.97
1780909192.68,0.08,-0.96,-0.01,23.63,2.56,10.62,0.96
1780909192.88,0.02,-1.00,0.04,18.49,-8.92,4.14,1.00
1780909193.09,0.05,-1.02,0.10,18.37,2.54,4.69,1.02
1780909193.28,0.00,-0.97,0.24,35.60,3.40,3.85,1.00
1780909193.48,-0.01,-0.87,0.37,56.49,8.61,-1.64,0.95
1780909193.68,-0.13,-0.62,0.61,84.58,-10.36,3.84,0.89
1780909193.88,0.10,-0.24,0.72,56.82,23.89,19.08,0.77
1780909194.08,-0.25,0.16,1.25,70.02,12.03,15.77,1.28
1780909194.28,-0.06,-0.03,0.62,37.75,30.26,9.64,0.63
1780909194.48,-0.18,0.02,0.89,-7.85,7.01,-9.35,0.91
1780909194.68,-0.29,0.03,0.94,-29.44,41.03,2.30,0.99
1780909194.88,-0.29,-0.02,0.89,-3.44,5.11,6.41,0.94
1780909195.08,-0.29,-0.02,0.88,3.84,-11.03,-1.06,0.92
1780909195.28,-0.28,-0.07,0.87,-2.36,-8.89,1.59,0.91
1780909195.48,-0.20,-0.10,0.91,-12.65,1.21,-6.66,0.93
1780909195.68,-0.25,-0.11,0.91,-3.75,-5.31,-5.31,0.95
1780909195.88,-0.24,-0.10,0.91,-3.89,4.01,-0.19,0.95
1780909196.08,-0.69,0.06,1.02,-3.60,19.78,0.26,1.23
