1780823149.9991238,-0.3813,-0.3193,0.9172,19.8779,0.4504,-1.1832,1.0434
1780823150.199954,-0.5381,-0.1172,0.9741,-19.5649,-26.1527,-21.8092,1.119
1780823150.3999553,-0.2571,-0.3884,0.7534,1.3511,-15.5267,-0.8473,0.8858
1780823150.5991411,-0.3391,0.0139,0.9004,15.6031,-3.626,12.3435,0.9622
1780823150.8020427,-0.3154,-0.1487,0.8,14.5496,5.1221,11.6718,0.8727
1780823150.9999735,-0.2471,-0.1807,0.8171,-1.2672,0.5038,1.6641,0.8726
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1780823157.140198,0.0283,-0.9346,-0.1636,-0.2824,3.5115,2.0611,0.9492
1780823157.3400128,0.0024,-0.978,-0.2659,-6.8168,-3.7557,4.9389,1.0135
1780823157.5403514,0.0613,-0.9021,-0.29,0.3359,-26.9389,7.5115,0.9496
1780823157.7393322,0.0862,-0.7346,-0.3777,-14.5954,-28.0687,7.8855,0.8305
1780823157.9398053,-0.0537,-0.6663,-0.2134,-13.2443,-41.7176,12.7023,0.7017
1780823158.1399632,-0.167,-0.6741,-0.2581,7.8244,-52.4504,28.3435,0.7408
1780823158.3402977,-1.2456,-1.5227,0.9207,39.6718,-24.374,250.1298,2.172
1780823158.5399785,-0.0962,0.3264,0.3521,68.8092,-57.3817,116.2672,0.4896
1780823158.7394147,-0.1018,-0.0125,0.6824,-89.4122,-19.6031,-108.3511,0.69
1780823158.9403977,-0.4827,0.0115,0.6035,11.7557,37.6794,-21.1374,0.7729
1780823159.1402898,-0.6997,-0.1533,0.6328,24.7099,44.3664,-6.3053,0.9558
1780823159.3403668,-1.0173,-0.0845,0.5686,-8.7023,-29.9771,-9.8702,1.1685
1780823159.540708,-0.7627,-0.1099,0.5481,-11.5573,-33.313,-10.374,0.9456
1780823159.7401237,-0.7822,-0.1309,0.6479,-11.2901,-13.2595,-6.5878,1.0241
1780823159.939937,-0.7388,-0.1394,0.5598,1.6947,7.2977,3.7099,0.9373
1780823160.1429687,-0.7703,-0.1528,0.522,-5.0763,1.6718,0.5802,0.9429
1780823160.3401556,-0.7632,-0.0737,0.5935,-2.0076,-4.0076,2.2748,0.9696
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1780823176.1050205,0.0386,-0.9519,-0.179,-5.0305,4.2595,-1.9389,0.9693
1780823176.291721,0.0486,-0.9697,-0.2556,-3.9466,13.5344,5.4809,1.004
1780823176.4900444,0.0388,-0.9839,-0.2437,-3.7634,14.5344,1.7481,1.0144
1780823176.6899316,0.0149,-0.9907,-0.2788,-7.7099,19.3893,7.5954,1.0293
1780823176.891322,0.0315,-0.9631,-0.3086,-5.2061,19.6031,13.1298,1.0119
1780823177.0906222,0.0149,-0.8599,-0.3638,10.2366,23.1603,28.0305,0.9338
1780823177.2913754,-0.1252,-0.7634,-0.1787,-21.9924,26.0992,15.3282,0.794
1780823177.4905941,-0.1582,-0.9312,-0.2581,-19.0,-24.0382,25.4886,0.9791
1780823177.6908407,-0.0837,-0.6155,-0.2412,47.2137,-76.9008,24.2519,0.6663
1780823177.8904123,-1.1414,-1.5845,0.5474,139.8779,-161.4275,146.9008,2.028
